playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
millwke01,1999,NLCS,ATL,NL,1,0,2,2,0,0,0,38,13,5,1,1,9,0.26,3.55,0,0,0,0,53,0,6,1,1,0
millwke01,1999,NLDS1,ATL,NL,1,0,2,1,1,0,1,30,1,1,1,0,9,0.031,0.9,0,0,0,0,32,1,1,0,0,0
millwke01,1999,WS,ATL,NL,0,1,1,1,0,0,0,6,8,4,0,2,2,0.615,18,0,0,0,0,15,0,5,0,0,1
mulhote01,1999,NLCS,ATL,NL,0,0,2,0,0,0,0,8,1,0,0,1,2,0.143,0,0,0,0,0,8,0,0,0,0,1
mulhote01,1999,NLDS1,ATL,NL,0,0,2,0,0,0,0,2,3,2,0,0,0,0.6,27,0,0,0,0,5,0,2,0,0,0
mulhote01,1999,WS,ATL,NL,0,0,2,0,0,0,0,11,5,3,1,1,3,0.312,7.36,1,0,0,0,18,0,3,1,0,0
nagych01,1999,ALDS1,CLE,AL,1,0,2,2,0,0,0,30,11,8,2,2,6,0.289,7.2,1,0,0,0,40,0,9,0,0,1
nelsoje01,1999,ALCS,NYA,AL,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
nelsoje01,1999,ALDS2,NYA,AL,0,0,3,0,0,0,0,5,1,0,0,1,3,0.167,0,0,0,0,0,7,1,0,0,0,0
nelsoje01,1999,WS,NYA,AL,0,0,4,0,0,0,0,8,2,0,0,1,3,0.2,0,0,0,0,0,11,1,0,0,0,0
olsongr01,1999,NLDS2,ARI,NL,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0
patteda04,1999,ALDS2,TEX,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,0,0,0,0,0
pettian01,1999,ALCS,NYA,AL,1,0,1,1,0,0,0,22,8,2,0,1,5,0.296,2.45,0,0,0,0,28,0,2,0,0,2
pettian01,1999,ALDS2,NYA,AL,1,0,1,1,0,0,0,22,7,1,1,0,5,0.241,1.23,0,0,0,0,29,0,1,0,0,2
pettian01,1999,WS,NYA,AL,0,0,1,1,0,0,0,11,10,5,0,1,1,0.5,12.27,0,1,0,0,21,0,5,0,0,0
plesada01,1999,NLDS2,ARI,NL,0,0,1,0,0,0,0,1,3,2,0,0,0,0.75,54,0,0,0,0,4,0,2,0,0,0
powelja04,1999,NLDS1,HOU,NL,0,1,3,0,0,0,0,9,3,2,0,1,3,0.25,6,1,0,0,0,13,3,2,0,0,0
rapppa01,1999,ALCS,BOS,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0
reedri01,1999,NLCS,NYN,NL,0,0,1,1,0,0,0,21,3,2,2,0,5,0.13,2.57,0,0,0,0,23,0,2,0,0,0
reedri01,1999,NLDS2,NYN,NL,1,0,1,1,0,0,0,18,4,2,1,3,2,0.182,3,0,1,0,0,25,0,2,0,0,0
reedst01,1999,ALDS1,CLE,AL,0,0,2,0,0,0,0,7,9,8,1,1,1,0.6,30.86,0,0,2,0,18,1,8,0,0,0
remlimi01,1999,NLCS,ATL,NL,0,1,5,0,0,0,0,17,3,2,0,3,4,0.158,3.18,0,0,0,0,23,0,2,1,0,0
remlimi01,1999,NLDS1,ATL,NL,0,0,2,0,0,0,0,11,4,4,1,3,4,0.308,9.82,2,0,0,0,18,1,4,1,1,0
remlimi01,1999,WS,ATL,NL,0,1,2,0,0,0,0,3,1,1,1,1,0,0.333,9,0,0,0,0,4,2,1,0,0,0
reynosh01,1999,NLDS1,HOU,NL,1,1,2,2,0,0,0,33,16,5,0,3,5,0.372,4.09,0,0,0,0,49,0,5,2,1,2
rincori01,1999,ALDS1,CLE,AL,0,0,1,0,0,0,0,2,2,3,1,1,1,0.5,40.5,0,0,0,0,5,0,3,0,0,0
riverma01,1999,ALCS,NYA,AL,1,0,3,0,0,0,2,14,5,0,0,0,3,0.294,0,0,0,0,0,17,3,0,0,0,2
riverma01,1999,ALDS2,NYA,AL,0,0,2,0,0,0,2,9,1,0,0,0,3,0.111,0,0,1,0,0,9,2,0,0,0,0
riverma01,1999,WS,NYA,AL,1,0,3,0,0,0,2,14,3,0,0,1,3,0.188,0,0,0,0,0,17,3,0,0,0,0
rockejo01,1999,NLCS,ATL,NL,0,0,6,0,0,0,2,20,3,0,0,2,9,0.125,0,1,1,0,0,27,3,2,0,1,0
rockejo01,1999,NLDS1,ATL,NL,1,0,2,0,0,0,1,10,0,0,0,2,5,0,0,0,1,0,0,12,1,0,0,0,0
rockejo01,1999,WS,ATL,NL,0,0,2,0,0,0,0,9,2,0,0,2,4,0.2,0,1,0,0,0,12,0,0,0,0,1
rogerke01,1999,NLCS,NYN,NL,0,2,3,1,0,0,0,23,11,5,2,7,2,0.393,5.87,2,0,0,0,36,1,5,1,0,3
rogerke01,1999,NLDS2,NYN,NL,0,1,1,1,0,0,0,13,5,4,0,2,6,0.278,8.31,0,0,1,0,21,0,4,0,0,0
saberbr01,1999,ALCS,BOS,AL,0,1,1,1,0,0,0,18,5,1,1,1,5,0.208,1.5,1,0,0,0,25,0,3,0,0,0
saberbr01,1999,ALDS1,BOS,AL,0,1,2,2,0,0,0,11,9,11,3,4,2,0.474,27,0,0,0,0,23,0,11,0,0,1
seleaa01,1999,ALDS2,TEX,AL,0,1,1,1,0,0,0,15,6,3,0,5,3,0.286,5.4,2,1,0,0,26,0,4,0,0,0
shueypa01,1999,ALDS1,CLE,AL,1,1,3,0,0,0,0,12,4,5,1,4,5,0.25,11.25,1,0,0,0,20,2,5,0,0,0
smoltjo01,1999,NLCS,ATL,NL,0,0,3,1,0,0,1,26,8,6,2,0,8,0.235,6.23,0,0,0,0,34,1,6,0,0,0
smoltjo01,1999,NLDS1,ATL,NL,1,0,1,1,0,0,0,21,6,4,2,3,3,0.222,5.14,0,0,1,0,32,0,4,1,0,0
smoltjo01,1999,WS,ATL,NL,0,1,1,1,0,0,0,21,6,3,0,3,11,0.222,3.86,1,0,0,0,30,0,3,0,0,0
sprinru01,1999,NLCS,ATL,NL,1,0,2,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,7,1,0,0,0,0
sprinru01,1999,NLDS1,ATL,NL,0,0,1,0,0,0,0,3,2,0,0,1,1,0.4,0,0,0,0,0,6,0,0,0,0,0
sprinru01,1999,WS,ATL,NL,0,0,2,0,0,0,0,7,1,0,0,0,1,0.125,0,0,0,0,0,8,1,0,0,0,0
stantmi02,1999,ALCS,NYA,AL,0,0,3,0,0,0,0,1,1,0,0,1,0,0.5,0,0,0,0,0,3,0,0,0,0,0
stantmi02,1999,WS,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
stottto01,1999,NLDS2,ARI,NL,1,0,1,1,0,0,0,20,4,1,0,5,6,0.174,1.35,0,0,0,0,28,0,1,0,0,1
swindgr01,1999,NLDS2,ARI,NL,0,0,3,0,0,0,0,10,1,0,0,3,1,0.1,0,1,0,0,0,14,2,0,0,1,0
venafmi01,1999,ALDS2,TEX,AL,0,0,2,0,0,0,0,3,2,0,1,1,0,0.333,0,0,0,1,0,8,1,2,0,0,0
wagnebi02,1999,NLDS1,HOU,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
wakefti01,1999,ALDS1,BOS,AL,0,0,2,0,0,0,0,6,3,3,0,4,4,0.3,13.5,0,0,0,0,14,0,3,0,0,0
wasdijo01,1999,ALDS1,BOS,AL,0,0,2,0,0,0,0,5,2,5,1,4,1,0.4,27,0,0,0,0,11,0,5,0,2,0
watsoal01,1999,ALCS,NYA,AL,0,0,3,0,0,0,0,3,2,0,0,2,1,0.5,0,1,0,0,0,6,1,0,0,0,1
wendetu01,1999,NLCS,NYN,NL,1,0,5,0,0,0,0,17,2,3,0,4,5,0.111,4.76,2,0,1,0,25,1,3,2,0,0
wendetu01,1999,NLDS2,NYN,NL,1,0,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1
wettejo01,1999,ALDS2,TEX,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
wrighja02,1999,ALDS1,CLE,AL,0,1,1,0,0,0,0,6,4,5,1,1,1,0.444,22.5,0,0,1,0,12,0,5,0,1,0
yoshima01,1999,NLCS,NYN,NL,0,1,2,2,0,0,0,23,9,4,0,3,4,0.29,4.7,1,0,0,0,35,0,4,1,0,0
yoshima01,1999,NLDS2,NYN,NL,0,0,1,1,0,0,0,16,6,4,2,0,3,0.286,6.75,0,0,0,0,22,0,4,0,1,0
zimmeje02,1999,ALDS2,TEX,AL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,0,0,4,0,0,0,0,0
abbotpa01,2000,ALCS,SEA,AL,0,1,1,1,0,0,0,15,3,3,1,3,3,0.167,5.4,0,0,0,0,21,0,3,0,0,0
abbotpa01,2000,ALDS2,SEA,AL,1,0,1,1,0,0,0,17,5,1,0,3,1,0.25,1.59,0,0,1,0,25,0,2,0,1,1
ankieri01,2000,NLCS,SLN,NL,0,0,2,1,0,0,0,4,1,3,0,5,2,0.333,20.25,0,4,0,0,10,0,3,1,1,0
ankieri01,2000,NLDS1,SLN,NL,0,0,1,1,0,0,0,8,4,4,0,6,3,0.4,13.5,0,5,0,0,16,0,4,0,0,0
appieke01,2000,ALDS1,OAK,AL,0,1,2,1,0,0,0,31,10,4,1,6,13,0.25,3.48,1,0,0,0,46,0,4,0,0,0
ashbyan01,2000,NLDS1,ATL,NL,0,0,2,0,0,0,0,11,1,1,0,3,5,0.083,2.45,2,1,0,0,15,1,1,0,0,0
baldwja01,2000,ALDS2,CHA,AL,0,0,1,1,0,0,0,18,3,1,0,3,2,0.15,1.5,0,0,0,0,24,0,1,1,0,0
barcelo01,2000,ALDS2,CHA,AL,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
benesan01,2000,NLCS,SLN,NL,1,0,1,1,0,0,0,24,6,2,0,3,5,0.214,2.25,0,0,0,0,31,0,2,0,0,2
benitar01,2000,NLCS,NYN,NL,0,0,3,0,0,0,1,9,3,0,0,2,2,0.231,0,0,0,0,0,15,3,2,0,0,0
benitar01,2000,NLDS2,NYN,NL,1,0,2,0,0,0,0,9,4,2,1,1,3,0.308,6,1,0,0,0,14,0,2,0,0,0
benitar01,2000,WS,NYN,NL,0,0,3,0,0,0,1,9,3,1,0,2,2,0.25,3,0,0,0,0,15,2,1,0,1,0
bradfch01,2000,ALDS2,CHA,AL,0,0,1,0,0,0,0,2,2,0,0,0,0,0.667,0,0,0,0,0,3,0,0,0,0,0
buehrma01,2000,ALDS2,CHA,AL,0,0,1,0,0,0,0,1,2,0,0,0,1,0.667,0,0,0,0,0,3,1,0,0,0,0
burkejo03,2000,NLDS1,ATL,NL,0,0,1,0,0,0,0,4,1,1,0,0,0,0.2,6.75,0,0,1,0,6,0,1,0,0,0
choatra01,2000,ALCS,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
choatra01,2000,ALDS1,NYA,AL,0,0,1,0,0,0,0,4,0,1,0,1,1,0,6.75,0,0,0,0,5,0,1,0,0,0
chrisja01,2000,NLCS,SLN,NL,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,1
chrisja01,2000,NLDS1,SLN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
clemero02,2000,ALCS,NYA,AL,1,0,1,1,1,1,0,27,1,0,0,2,15,0.036,0,0,0,0,0,30,0,0,0,0,0
clemero02,2000,ALDS1,NYA,AL,0,2,2,2,0,0,0,33,13,10,1,8,10,0.302,8.18,1,1,0,0,52,0,10,1,0,1
clemero02,2000,WS,NYA,AL,1,0,1,1,0,0,0,24,2,0,0,0,9,0.074,0,0,1,1,0,28,0,0,0,0,0
coneda01,2000,ALCS,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
coneda01,2000,WS,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cookde01,2000,NLCS,NYN,NL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0,0,0,0,0,4,0,0,0,0,0
cookde01,2000,NLDS2,NYN,NL,0,0,2,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,6,0,0,1,0,0
cookde01,2000,WS,NYN,NL,0,0,3,0,0,0,0,2,1,0,0,3,1,0.333,0,0,0,1,0,7,1,0,0,0,0
deltomi01,2000,NLDS2,SFN,NL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0,0,0,1,0,5,1,0,0,0,0
embreal01,2000,NLDS2,SFN,NL,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
estessh01,2000,NLDS2,SFN,NL,0,0,1,1,0,0,0,9,3,2,0,3,3,0.25,6,0,0,1,0,16,0,2,0,0,0
foulkke01,2000,ALDS2,CHA,AL,0,1,2,0,0,0,0,7,4,3,2,2,2,0.4,11.57,0,0,0,0,13,2,3,1,0,0
francjo01,2000,NLCS,NYN,NL,0,0,3,0,0,0,0,8,3,2,0,2,2,0.273,6.75,0,1,0,0,13,0,2,0,0,0
francjo01,2000,NLDS2,NYN,NL,0,0,2,0,0,0,1,6,1,0,0,0,2,0.167,0,0,0,0,0,7,1,0,1,0,0
francjo01,2000,WS,NYN,NL,1,0,4,0,0,0,0,10,3,0,0,0,1,0.273,0,0,0,0,0,11,1,0,0,0,2
fultzaa01,2000,NLDS2,SFN,NL,0,1,1,0,0,0,0,4,3,1,1,0,0,0.5,6.75,0,0,0,0,6,1,1,0,0,0
garcifr02,2000,ALCS,SEA,AL,2,0,2,2,0,0,0,35,10,2,0,4,11,0.227,1.54,0,0,2,0,50,0,2,0,0,1
garcifr02,2000,ALDS2,SEA,AL,0,0,1,1,0,0,0,10,6,4,1,3,2,0.375,10.8,0,1,0,0,19,0,4,0,0,0
gardnma01,2000,NLDS2,SFN,NL,0,1,1,1,0,0,0,13,4,4,1,2,5,0.222,8.31,0,1,0,0,20,0,4,0,0,0
glavito02,2000,NLDS1,ATL,NL,0,1,1,1,0,0,0,7,6,7,2,1,2,0.5,27,0,0,1,0,15,0,7,0,1,0
goodedw01,2000,ALCS,NYA,AL,0,0,1,0,0,0,0,7,1,0,0,0,1,0.125,0,0,0,0,0,8,0,0,0,0,0
goodedw01,2000,ALDS1,NYA,AL,0,0,1,0,0,0,0,5,4,4,0,1,1,0.5,21.6,0,0,2,0,11,1,4,0,0,1
grimsja01,2000,ALCS,NYA,AL,0,0,2,0,0,0,0,3,2,0,0,3,1,0.4,0,0,1,0,0,8,1,0,0,0,0
halamjo01,2000,ALCS,SEA,AL,0,0,2,2,0,0,0,28,10,3,0,5,3,0.278,2.89,0,0,0,0,41,0,3,0,0,2
hamptmi01,2000,NLCS,NYN,NL,2,0,2,2,1,1,0,48,9,0,0,4,12,0.158,0,0,1,0,0,61,0,0,0,0,0
hamptmi01,2000,NLDS2,NYN,NL,0,1,1,1,0,0,0,16,6,5,1,3,2,0.273,8.44,1,0,0,0,25,0,5,0,0,0
hamptmi01,2000,WS,NYN,NL,0,1,1,1,0,0,0,18,8,4,1,5,4,0.32,6,1,0,1,0,31,0,4,0,0,0
henrydo01,2000,NLDS2,SFN,NL,0,0,3,0,0,0,0,12,1,1,0,3,1,0.091,2.25,1,0,1,0,15,0,1,0,0,1
hentgpa01,2000,NLCS,SLN,NL,0,1,1,1,0,0,0,11,7,6,0,5,2,0.389,14.73,0,0,0,0,23,0,6,0,0,0
heredgi01,2000,ALDS1,OAK,AL,1,1,2,2,0,0,0,19,11,9,0,3,3,0.407,12.79,0,0,1,0,33,0,9,0,2,1
hernali01,2000,NLDS2,SFN,NL,1,0,1,1,0,0,0,23,5,1,0,5,5,0.185,1.17,0,0,0,0,33,0,1,0,1,0
hernaor01,2000,ALCS,NYA,AL,2,0,2,2,0,0,0,45,13,7,2,8,14,0.241,4.2,2,0,0,0,62,0,7,0,0,1
hernaor01,2000,ALDS1,NYA,AL,1,0,2,1,0,0,0,22,5,2,1,5,5,0.2,2.45,0,0,0,0,30,0,2,0,0,2
hernaor01,2000,WS,NYA,AL,0,1,1,1,0,0,0,22,9,4,1,3,12,0.3,4.91,0,0,0,0,34,0,4,1,0,0
howrybo01,2000,ALDS2,CHA,AL,0,0,2,0,0,0,0,8,2,1,0,2,4,0.222,3.38,0,0,0,0,12,0,1,1,0,0
hudsoti01,2000,ALDS1,OAK,AL,0,1,1,1,1,0,0,24,6,3,0,4,5,0.194,3.38,0,0,0,0,35,0,4,0,0,0
isrinja01,2000,ALDS1,OAK,AL,0,0,2,0,0,0,1,6,1,0,0,0,3,0.143,0,0,0,0,0,7,2,0,0,0,0
jamesmi01,2000,NLCS,SLN,NL,0,0,4,0,0,0,0,7,5,4,3,1,0,0.455,15.43,0,0,1,0,13,0,4,0,0,0
jamesmi01,2000,NLDS1,SLN,NL,1,0,2,0,0,0,0,13,1,0,0,1,1,0.077,0,0,0,0,0,14,0,0,0,0,0
jonesbo03,2000,NLCS,NYN,NL,0,0,1,1,0,0,0,12,6,6,2,0,2,0.353,13.5,0,0,0,0,18,0,6,1,0,0
jonesbo03,2000,NLDS2,NYN,NL,1,0,1,1,1,1,0,27,1,0,0,2,5,0.036,0,0,0,0,0,30,0,0,0,0,0
jonesbo03,2000,WS,NYN,NL,0,1,1,1,0,0,0,15,4,3,1,3,3,0.222,5.4,2,0,0,0,22,0,3,0,1,0
jonesdo01,2000,ALDS1,OAK,AL,0,0,2,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,2,0,0,0,0
kileda01,2000,NLCS,SLN,NL,0,2,2,2,0,0,0,30,13,10,0,5,3,0.317,9,1,1,0,0,47,0,10,0,1,0
kileda01,2000,NLDS1,SLN,NL,1,0,1,1,0,0,0,21,4,2,0,2,6,0.16,2.57,0,0,0,0,27,0,2,0,0,0
leiteal01,2000,NLCS,NYN,NL,0,0,1,1,0,0,0,21,8,3,0,0,9,0.286,3.86,0,0,0,0,29,0,3,1,0,0
leiteal01,2000,NLDS2,NYN,NL,0,0,1,1,0,0,0,24,5,2,0,3,6,0.185,2.25,0,0,0,0,30,0,2,0,0,1
leiteal01,2000,WS,NYN,NL,0,1,2,2,0,0,0,47,12,5,2,6,16,0.207,2.87,1,0,0,0,64,0,6,0,0,0
ligteke01,2000,NLDS1,ATL,NL,0,0,3,0,0,0,0,5,0,1,0,1,3,0,5.4,1,0,0,0,7,1,1,0,0,0
maddugr01,2000,NLDS1,ATL,NL,0,1,1,1,0,0,0,12,9,5,1,3,2,0.429,11.25,2,0,0,0,25,0,7,1,0,0
magnami01,2000,ALDS1,OAK,AL,0,0,2,0,0,0,0,9,1,0,0,0,2,0.111,0,0,0,0,0,9,0,0,0,0,1
mecirji01,2000,ALDS1,OAK,AL,0,0,3,0,0,0,0,16,1,0,0,0,2,0.059,0,0,0,0,0,17,0,0,0,0,0
mesajo01,2000,ALCS,SEA,AL,0,0,3,0,0,0,0,13,5,6,2,3,3,0.312,12.46,0,0,0,0,20,2,6,0,1,0
mesajo01,2000,ALDS2,SEA,AL,1,0,2,0,0,0,0,6,0,0,0,1,2,0,0,1,0,0,0,7,0,0,0,0,0
millwke01,2000,NLDS1,ATL,NL,0,1,1,1,0,0,0,14,4,4,2,3,3,0.222,7.71,0,0,0,1,21,0,4,0,0,0
morrima01,2000,NLCS,SLN,NL,0,0,2,0,0,0,0,11,3,2,0,2,2,0.214,4.91,1,0,0,0,16,0,2,0,0,0
morrima01,2000,NLDS1,SLN,NL,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0
mulhote01,2000,NLDS1,ATL,NL,0,0,3,0,0,0,0,10,1,2,0,2,1,0.1,5.4,0,0,0,0,13,0,2,1,0,0
neaglde01,2000,ALCS,NYA,AL,0,2,2,2,0,0,0,30,6,5,1,7,7,0.176,4.5,0,0,0,0,43,0,5,1,1,0
neaglde01,2000,WS,NYA,AL,0,0,1,1,0,0,0,14,4,2,1,2,3,0.222,3.86,0,0,0,0,20,0,2,0,0,0
nelsoje01,2000,ALCS,NYA,AL,0,0,3,0,0,0,0,9,5,3,2,0,6,0.357,9,0,0,0,0,14,0,3,0,0,0
nelsoje01,2000,ALDS1,NYA,AL,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,0
nelsoje01,2000,WS,NYA,AL,1,0,3,0,0,0,0,8,5,3,1,1,1,0.417,10.12,0,0,0,0,13,0,3,0,0,0
nenro01,2000,NLDS2,SFN,NL,0,0,2,0,0,0,0,7,2,0,0,1,3,0.222,0,0,0,0,0,10,1,0,0,0,0
ortizru01,2000,NLDS2,SFN,NL,0,0,1,1,0,0,0,16,2,1,0,4,4,0.118,1.69,1,0,0,0,21,0,1,0,0,0
paniajo01,2000,ALCS,SEA,AL,0,1,5,0,0,0,0,13,4,2,0,1,4,0.25,4.15,0,0,0,0,18,1,2,1,0,0
paniajo01,2000,ALDS2,SEA,AL,1,0,2,0,0,0,0,7,1,0,0,2,3,0.125,0,0,0,0,0,10,1,0,0,0,0
parquji01,2000,ALDS2,CHA,AL,0,0,1,1,0,0,0,18,6,3,1,1,2,0.286,4.5,0,0,1,0,23,0,3,0,0,2
pettian01,2000,ALCS,NYA,AL,1,0,1,1,0,0,0,20,9,2,0,1,2,0.346,2.7,0,0,0,0,28,0,2,1,0,1
pettian01,2000,ALDS1,NYA,AL,1,0,2,2,0,0,0,34,15,5,0,3,7,0.326,3.97,0,0,0,0,51,0,5,0,2,2
pettian01,2000,WS,NYA,AL,0,0,2,2,0,0,0,41,16,3,0,4,9,0.302,1.98,1,0,1,0,60,0,5,2,0,0
ramsaro01,2000,ALCS,SEA,AL,0,0,2,0,0,0,0,5,2,0,0,0,1,0.333,0,0,0,0,0,7,1,0,0,1,0
reamebr01,2000,NLCS,SLN,NL,0,0,2,0,0,0,0,19,5,1,1,4,6,0.2,1.42,1,0,0,0,29,0,1,0,0,0
reamebr01,2000,NLDS1,SLN,NL,1,0,2,0,0,0,0,10,0,0,0,3,2,0,0,0,0,0,0,12,0,0,0,0,1
reedri01,2000,NLCS,NYN,NL,0,1,1,1,0,0,0,10,8,4,0,1,4,0.471,10.8,0,0,0,0,20,0,5,1,1,0
reedri01,2000,NLDS2,NYN,NL,0,0,1,1,0,0,0,18,7,2,0,2,6,0.28,3,1,0,0,0,27,0,2,0,0,0
reedri01,2000,WS,NYN,NL,0,0,1,1,0,0,0,18,6,2,0,1,8,0.261,3,0,0,1,0,26,0,2,1,0,0
remlimi01,2000,NLDS1,ATL,NL,0,0,3,0,0,0,0,10,6,1,1,0,3,0.375,2.7,0,0,0,0,16,1,1,0,0,0
rhodear01,2000,ALCS,SEA,AL,0,1,4,0,0,0,0,6,8,7,1,4,5,0.615,31.5,1,0,0,0,18,0,7,0,1,0
rhodear01,2000,ALDS2,SEA,AL,0,0,3,0,0,0,0,8,0,0,0,2,2,0,0,0,0,0,0,9,0,0,1,0,1
riverma01,2000,ALCS,NYA,AL,0,0,3,0,0,0,1,14,4,1,0,0,1,0.222,1.93,0,0,0,0,18,3,1,0,0,0
riverma01,2000,ALDS1,NYA,AL,0,0,3,0,0,0,3,15,2,0,0,0,2,0.111,0,0,0,0,0,18,3,0,0,0,0
riverma01,2000,WS,NYA,AL,0,0,4,0,0,0,2,18,4,2,1,1,7,0.182,3,0,0,1,0,24,3,2,0,0,0
rockejo01,2000,NLDS1,ATL,NL,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
rodrife01,2000,NLDS2,SFN,NL,0,1,3,0,0,0,0,13,6,3,1,1,6,0.316,6.23,0,0,0,0,20,1,3,0,0,0
rueteki01,2000,NLDS2,SFN,NL,0,0,1,0,0,0,0,13,3,0,0,1,1,0.2,0,0,0,0,0,16,0,0,0,0,1
ruschgl01,2000,NLCS,NYN,NL,1,0,2,0,0,0,0,11,3,0,0,0,3,0.25,0,0,0,1,0,14,0,0,0,1,0
ruschgl01,2000,NLDS2,NYN,NL,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0
ruschgl01,2000,WS,NYN,NL,0,0,3,0,0,0,0,12,6,1,0,2,2,0.353,2.25,1,2,0,0,19,0,1,0,0,1
sasakka01,2000,ALCS,SEA,AL,0,0,2,0,0,0,1,8,3,0,0,1,3,0.273,0,0,1,1,0,13,2,0,0,0,0
sasakka01,2000,ALDS2,SEA,AL,0,0,2,0,0,0,2,6,1,0,0,0,5,0.143,0,0,0,0,0,7,2,0,0,0,0
seleaa01,2000,ALCS,SEA,AL,0,1,1,1,0,0,0,18,9,4,2,0,4,0.333,6,0,0,0,0,27,0,4,0,0,1
seleaa01,2000,ALDS2,SEA,AL,0,0,1,1,0,0,0,22,3,1,0,3,1,0.143,1.23,0,0,0,0,26,0,1,1,1,2
simasbi01,2000,ALDS2,CHA,AL,0,0,2,0,0,0,0,3,0,1,0,1,2,0,9,0,0,0,0,4,0,1,0,0,0
sirotmi01,2000,ALDS2,CHA,AL,0,1,1,1,0,0,0,17,7,3,1,2,0,0.35,4.76,0,0,1,0,25,0,4,1,1,3
stantmi02,2000,ALDS1,NYA,AL,1,0,3,0,0,0,0,13,5,1,0,1,3,0.294,2.08,0,1,0,0,18,0,1,0,0,0
stantmi02,2000,WS,NYA,AL,2,0,4,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,13,2,0,0,1,0
stephga01,2000,NLDS1,SLN,NL,0,0,1,1,0,0,0,11,3,1,0,2,2,0.231,2.45,0,0,0,0,15,0,1,0,0,0
tamje01,2000,ALDS1,OAK,AL,0,0,3,0,0,0,0,6,3,0,0,1,1,0.333,0,1,0,0,0,12,0,1,1,1,0
timlimi01,2000,NLCS,SLN,NL,0,1,3,0,0,0,0,10,1,0,0,2,0,0.091,0,0,0,1,0,17,1,3,2,1,0
timlimi01,2000,NLDS1,SLN,NL,0,0,2,0,0,0,0,5,5,2,1,1,2,0.5,10.8,0,0,0,0,11,0,2,0,0,0
tomkobr01,2000,ALCS,SEA,AL,0,0,2,0,0,0,0,15,3,4,0,4,4,0.176,7.2,1,1,0,0,21,0,4,0,0,0
tomkobr01,2000,ALDS2,SEA,AL,0,0,1,0,0,0,0,8,1,0,0,1,0,0.125,0,0,1,0,0,9,0,0,0,0,1
veresda01,2000,NLCS,SLN,NL,0,0,3,0,0,0,0,7,2,0,0,0,3,0.25,0,0,0,1,0,9,2,0,0,0,0
veresda01,2000,NLDS1,SLN,NL,0,0,2,0,0,0,1,6,1,0,0,0,4,0.125,0,0,0,1,0,9,2,1,0,0,0
wendetu01,2000,NLCS,NYN,NL,1,0,2,0,0,0,0,4,1,0,0,1,2,0.2,0,1,0,0,0,6,1,0,0,0,0
wendetu01,2000,NLDS2,NYN,NL,0,0,2,0,0,0,0,6,0,0,0,1,5,0,0,0,0,0,0,7,0,0,0,0,0
wendetu01,2000,WS,NYN,NL,0,1,2,0,0,0,0,5,3,1,0,2,2,0.375,5.4,1,0,0,0,10,1,1,0,0,0
whiteri01,2000,NLCS,NYN,NL,0,0,1,0,0,0,0,9,5,3,0,1,1,0.385,9,0,0,0,0,15,0,3,1,0,0
