playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
leibrch01,1992,ATL,NL,WS,P,1,0,6,1,0,0,0,0,,,
lemkema01,1992,ATL,NL,NLCS,2B,7,7,171,11,16,0,3,0,,,
lemkema01,1992,ATL,NL,NLCS,3B,1,0,6,0,0,0,0,0,,,
lemkema01,1992,ATL,NL,WS,2B,6,6,157,19,13,0,5,0,,,
lindjo01,1992,PIT,NL,NLCS,2B,7,7,179,16,23,2,3,0,,,
lopezja01,1992,ATL,NL,NLCS,C,1,0,6,2,0,0,0,0,0,,
maldoca01,1992,TOR,AL,ALCS,LF,6,6,165,10,1,0,1,0,,,
maldoca01,1992,TOR,AL,WS,LF,5,5,138,8,2,0,1,0,,,
masonro01,1992,PIT,NL,NLCS,P,2,0,10,2,0,0,0,0,,,
mcclell01,1992,PIT,NL,NLCS,RF,5,4,102,10,0,0,0,0,,,
mcgwima01,1992,OAK,AL,ALCS,1B,6,6,162,45,2,1,4,0,,,
merceor01,1992,PIT,NL,NLCS,1B,4,3,80,27,2,1,3,0,,,
merckke01,1992,ATL,NL,NLCS,P,2,0,9,0,0,0,0,0,,,
mooremi01,1992,OAK,AL,ALCS,P,2,2,29,1,1,0,0,0,,,
morrija02,1992,TOR,AL,ALCS,P,2,2,37,0,4,0,1,0,,,
morrija02,1992,TOR,AL,WS,P,2,2,32,0,1,0,0,0,,,
neaglde01,1992,PIT,NL,NLCS,P,2,0,5,0,0,0,0,0,,,
nixonot01,1992,ATL,NL,NLCS,CF,7,7,174,16,0,0,0,0,,,
nixonot01,1992,ATL,NL,WS,CF,6,6,163,18,0,0,0,0,,,
olerujo01,1992,TOR,AL,ALCS,1B,6,6,153,51,1,0,5,0,,,
olerujo01,1992,TOR,AL,WS,1B,4,4,105,25,3,0,2,0,,,
parreje01,1992,OAK,AL,ALCS,P,3,0,7,0,1,0,0,0,,,
pattebo01,1992,PIT,NL,NLCS,P,2,0,5,0,0,0,0,0,,,
pendlte01,1992,ATL,NL,NLCS,3B,7,7,177,4,18,0,2,0,,,
pendlte01,1992,ATL,NL,WS,3B,6,6,163,4,19,0,1,0,,,
reardje01,1992,ATL,NL,NLCS,P,3,0,9,0,0,0,0,0,,,
reardje01,1992,ATL,NL,WS,P,2,0,4,0,0,0,0,0,,,
redusga01,1992,PIT,NL,NLCS,1B,5,4,102,31,4,0,1,0,,,
russeje01,1992,OAK,AL,ALCS,P,3,0,6,0,0,0,0,0,,,
sandede02,1992,ATL,NL,NLCS,CF,1,0,9,0,0,0,0,0,,,
sandede02,1992,ATL,NL,NLCS,LF,2,0,11,1,0,0,0,0,,,
sandede02,1992,ATL,NL,WS,LF,4,4,100,5,1,0,0,0,,,
sierrru01,1992,OAK,AL,ALCS,RF,6,6,162,12,0,0,0,0,,,
slaugdo01,1992,PIT,NL,NLCS,C,5,4,108,17,1,0,0,0,2,,
smithpe02,1992,ATL,NL,NLCS,P,2,0,11,0,1,0,0,0,,,
smithpe02,1992,ATL,NL,WS,P,1,0,9,0,0,0,0,0,,,
smoltjo01,1992,ATL,NL,NLCS,P,3,3,61,0,1,0,0,0,,,
smoltjo01,1992,ATL,NL,WS,P,2,2,40,1,2,0,0,0,,,
spraged02,1992,TOR,AL,WS,1B,1,0,3,0,0,0,0,0,,,
stantmi02,1992,ATL,NL,NLCS,P,5,0,13,0,1,0,0,0,,,
stantmi02,1992,ATL,NL,WS,P,4,0,15,0,0,0,0,0,,,
steinte01,1992,OAK,AL,ALCS,C,6,6,162,30,7,0,0,0,0,,
stewada01,1992,OAK,AL,ALCS,P,2,2,50,1,1,0,0,0,,,
stottto01,1992,TOR,AL,ALCS,P,1,0,11,0,0,0,0,0,,,
stottto01,1992,TOR,AL,WS,P,4,0,11,0,0,0,0,0,,,
timlimi01,1992,TOR,AL,ALCS,P,2,0,4,0,0,0,0,0,,,
timlimi01,1992,TOR,AL,WS,P,2,0,4,0,1,0,0,0,,,
tomlira01,1992,PIT,NL,NLCS,P,2,0,8,0,1,0,0,0,,,
treadje01,1992,ATL,NL,NLCS,2B,1,0,6,0,1,0,0,0,,,
vanslan01,1992,PIT,NL,NLCS,CF,7,7,182,21,0,0,0,0,,,
varshga01,1992,PIT,NL,NLCS,RF,1,0,3,0,0,0,0,0,,,
wakefti01,1992,PIT,NL,NLCS,P,2,2,54,3,2,0,0,0,,,
walkbo01,1992,PIT,NL,NLCS,P,2,1,35,1,2,0,0,0,,,
warddu01,1992,TOR,AL,ALCS,P,3,0,12,1,0,0,0,0,,,
warddu01,1992,TOR,AL,WS,P,4,0,10,0,0,0,0,0,,,
weisswa01,1992,OAK,AL,ALCS,SS,3,2,57,5,6,0,1,0,,,
welchbo01,1992,OAK,AL,ALCS,P,1,1,21,0,1,0,0,0,,,
wellsda01,1992,TOR,AL,WS,P,4,0,13,0,0,0,0,0,,,
whitede03,1992,TOR,AL,ALCS,CF,6,6,165,16,0,1,0,0,,,
whitede03,1992,TOR,AL,WS,CF,6,6,165,22,0,0,1,0,,,
wilsowi02,1992,OAK,AL,ALCS,CF,6,5,144,16,0,0,0,0,,,
winfida01,1992,TOR,AL,WS,RF,3,3,84,7,0,0,0,0,,,
wittbo01,1992,OAK,AL,ALCS,P,1,0,3,0,0,0,0,0,,,
wohlema01,1992,ATL,NL,NLCS,P,3,0,9,1,0,0,0,0,,,
wohlema01,1992,ATL,NL,WS,P,2,0,2,0,0,0,0,0,,,
alomaro01,1993,TOR,AL,ALCS,2B,6,6,162,13,20,0,5,0,,,
alomaro01,1993,TOR,AL,WS,2B,6,6,159,9,21,2,2,0,,,
alvarwi01,1993,CHA,AL,ALCS,P,1,1,27,0,2,0,1,0,,,
anderla02,1993,PHI,NL,NLCS,P,3,0,7,0,1,0,0,0,,,
anderla02,1993,PHI,NL,WS,P,4,0,11,0,0,0,0,0,,,
averyst01,1993,ATL,NL,NLCS,P,2,2,39,0,2,0,0,0,,,
batiski01,1993,PHI,NL,NLCS,3B,4,0,21,2,0,2,0,0,,,
batiski01,1993,PHI,NL,WS,3B,3,0,7,0,1,0,0,0,,,
belchti01,1993,CHA,AL,ALCS,P,1,0,11,1,1,0,0,0,,,
bellira01,1993,ATL,NL,NLCS,2B,1,0,4,0,0,0,0,0,,,
bellira01,1993,ATL,NL,NLCS,SS,1,0,6,0,0,0,0,0,,,
bereja01,1993,CHA,AL,ALCS,P,1,1,7,0,0,0,0,0,,,
berryda01,1993,ATL,NL,NLCS,C,6,5,135,42,0,0,0,0,0,,
blausje01,1993,ATL,NL,NLCS,SS,6,6,157,6,14,0,0,0,,,
bordepa01,1993,TOR,AL,ALCS,C,6,6,162,41,4,0,1,0,0,,
bordepa01,1993,TOR,AL,WS,C,6,6,156,50,2,1,0,0,0,,
breamsi01,1993,ATL,NL,NLCS,1B,1,0,6,1,0,0,0,0,,,
burksel01,1993,CHA,AL,ALCS,RF,6,6,159,14,0,0,0,0,,,
cabrefr01,1993,ATL,NL,NLCS,C,1,0,3,1,0,0,0,0,0,,
cartejo01,1993,TOR,AL,ALCS,RF,6,6,162,12,1,0,0,0,,,
cartejo01,1993,TOR,AL,WS,RF,6,6,159,13,0,2,0,0,,,
castito02,1993,TOR,AL,ALCS,P,2,0,6,0,1,0,0,0,,,
castito02,1993,TOR,AL,WS,P,2,0,10,0,0,0,0,0,,,
chambwe01,1993,PHI,NL,NLCS,RF,3,3,72,2,2,0,0,0,,,
corajo01,1993,CHA,AL,ALCS,2B,6,6,159,18,20,3,2,0,,,
coxda01,1993,TOR,AL,ALCS,P,2,0,15,0,1,0,0,0,,,
coxda01,1993,TOR,AL,WS,P,3,0,10,1,0,0,1,0,,,
daultda01,1993,PHI,NL,NLCS,C,6,6,162,54,3,0,0,0,2,,
daultda01,1993,PHI,NL,WS,C,6,6,157,31,4,0,1,0,0,,
deleojo01,1993,CHA,AL,ALCS,P,2,0,14,0,0,0,0,0,,,
duncama01,1993,PHI,NL,NLCS,2B,3,3,81,5,6,1,0,0,,,
duncama01,1993,PHI,NL,WS,2B,5,5,132,11,17,1,5,0,,,
dykstle01,1993,PHI,NL,NLCS,CF,6,6,165,13,0,0,0,0,,,
dykstle01,1993,PHI,NL,WS,CF,6,6,157,18,1,0,0,0,,,
eichhma01,1993,TOR,AL,ALCS,P,1,0,6,0,0,0,0,0,,,
eichhma01,1993,TOR,AL,WS,P,1,0,1,0,0,0,0,0,,,
eisenji01,1993,PHI,NL,NLCS,RF,5,3,93,6,0,0,0,0,,,
eisenji01,1993,PHI,NL,WS,RF,6,6,157,18,0,0,0,0,,,
fernaal01,1993,CHA,AL,ALCS,P,2,2,45,2,1,0,1,0,,,
fernato01,1993,TOR,AL,ALCS,SS,6,6,162,12,8,0,5,0,,,
fernato01,1993,TOR,AL,WS,SS,6,6,159,11,8,0,4,0,,,
gantro01,1993,ATL,NL,NLCS,LF,6,6,159,10,1,1,0,0,,,
glavito02,1993,ATL,NL,NLCS,P,1,1,21,0,3,0,0,0,,,
grebecr01,1993,CHA,AL,ALCS,3B,1,0,3,0,0,0,0,0,,,
greento01,1993,PHI,NL,NLCS,P,2,2,28,0,3,0,0,0,,,
greento01,1993,PHI,NL,WS,P,1,1,7,0,0,0,0,0,,,
griffal01,1993,TOR,AL,WS,3B,2,0,6,0,0,0,0,0,,,
guilloz01,1993,CHA,AL,ALCS,SS,6,6,159,12,14,0,4,0,,,
guzmaju01,1993,TOR,AL,ALCS,P,2,2,39,0,4,0,0,0,,,
guzmaju01,1993,TOR,AL,WS,P,2,2,36,0,1,0,0,0,,,
henderi01,1993,TOR,AL,ALCS,LF,6,6,162,9,0,1,0,0,,,
henderi01,1993,TOR,AL,WS,LF,6,6,159,8,0,0,0,0,,,
hentgpa01,1993,TOR,AL,ALCS,P,1,1,9,1,0,0,0,0,,,
hentgpa01,1993,TOR,AL,WS,P,1,1,18,0,0,0,0,0,,,
hernaro01,1993,CHA,AL,ALCS,P,4,0,12,0,0,0,0,0,,,
hollida01,1993,PHI,NL,NLCS,3B,6,6,144,5,4,0,0,0,,,
hollida01,1993,PHI,NL,WS,3B,6,6,150,9,9,0,0,0,,,
incavpe01,1993,PHI,NL,NLCS,LF,3,3,72,8,0,0,0,0,,,
incavpe01,1993,PHI,NL,WS,LF,3,2,47,7,0,0,0,0,,,
jacksda02,1993,PHI,NL,NLCS,P,1,1,23,0,0,0,0,0,,,
jacksda02,1993,PHI,NL,WS,P,1,1,15,0,0,0,0,0,,,
johnsla03,1993,CHA,AL,ALCS,CF,6,6,159,15,0,0,0,0,,,
justida01,1993,ATL,NL,NLCS,RF,6,6,160,14,0,1,0,0,,,
karkoro01,1993,CHA,AL,ALCS,C,6,5,129,30,2,0,0,0,0,,
knorrra01,1993,TOR,AL,WS,C,1,0,3,3,0,0,0,0,0,,
krukjo01,1993,PHI,NL,NLCS,1B,6,6,165,43,2,0,2,0,,,
krukjo01,1993,PHI,NL,WS,1B,6,6,157,42,3,0,4,0,,,
lavalmi01,1993,CHA,AL,ALCS,C,2,1,30,8,0,0,0,0,0,,
leiteal01,1993,TOR,AL,ALCS,P,2,0,8,0,0,0,0,0,,,
leiteal01,1993,TOR,AL,WS,P,3,0,21,0,0,0,0,0,,,
lemkema01,1993,ATL,NL,NLCS,2B,6,6,159,6,19,2,1,0,,,
maddugr01,1993,ATL,NL,NLCS,P,2,2,38,4,5,1,0,0,,,
masonro01,1993,PHI,NL,NLCS,P,2,0,9,0,0,0,0,0,,,
masonro01,1993,PHI,NL,WS,P,4,0,23,0,0,0,0,0,,,
mccaski01,1993,CHA,AL,ALCS,P,3,0,11,0,2,0,0,0,,,
mcdowja01,1993,CHA,AL,ALCS,P,2,2,27,0,1,1,0,0,,,
mcgrifr01,1993,ATL,NL,NLCS,1B,6,6,157,49,4,0,1,0,,,
mcmicgr01,1993,ATL,NL,NLCS,P,4,0,12,0,1,0,0,0,,,
merckke01,1993,ATL,NL,NLCS,P,5,0,15,0,0,0,0,0,,,
molitpa01,1993,TOR,AL,WS,1B,1,1,27,7,1,0,2,0,,,
molitpa01,1993,TOR,AL,WS,3B,2,2,48,0,2,0,0,0,,,
moranmi01,1993,PHI,NL,NLCS,2B,4,3,84,8,9,1,2,0,,,
moranmi01,1993,PHI,NL,WS,2B,1,1,25,2,0,0,0,0,,,
mulhote01,1993,PHI,NL,NLCS,P,1,1,15,0,2,0,0,0,,,
mulhote01,1993,PHI,NL,WS,P,2,2,32,1,1,0,0,0,,,
nixonot01,1993,ATL,NL,NLCS,CF,6,6,160,13,0,0,0,0,,,
olerujo01,1993,TOR,AL,ALCS,1B,6,6,162,49,8,1,5,0,,,
olerujo01,1993,TOR,AL,WS,1B,5,5,129,36,0,0,3,0,,,
olsongr02,1993,ATL,NL,NLCS,C,2,1,25,10,0,0,0,0,0,,
pasquda01,1993,CHA,AL,ALCS,1B,2,2,51,13,2,1,2,0,,,
pendlte01,1993,ATL,NL,NLCS,3B,6,6,163,7,5,0,1,0,,,
prattto02,1993,PHI,NL,NLCS,C,1,0,3,1,0,0,0,0,0,,
radinsc01,1993,CHA,AL,ALCS,P,4,0,5,0,0,1,0,0,,,
raineti01,1993,CHA,AL,ALCS,LF,6,6,159,13,2,0,0,0,,,
riverbe01,1993,PHI,NL,NLCS,P,1,0,6,0,0,0,0,0,,,
riverbe01,1993,PHI,NL,WS,P,1,0,4,0,0,0,0,0,,,
sandede02,1993,ATL,NL,NLCS,CF,1,0,3,0,0,0,0,0,,,
schilcu01,1993,PHI,NL,NLCS,P,2,2,48,0,0,0,0,0,,,
schilcu01,1993,PHI,NL,WS,P,2,2,46,0,4,0,0,0,,,
smoltjo01,1993,ATL,NL,NLCS,P,1,1,19,0,0,0,0,0,,,
spraged02,1993,TOR,AL,ALCS,3B,6,6,162,5,9,0,1,0,,,
spraged02,1993,TOR,AL,WS,1B,1,0,3,1,0,0,0,0,,,
spraged02,1993,TOR,AL,WS,3B,4,4,105,3,9,2,1,0,,,
stantmi02,1993,ATL,NL,NLCS,P,1,0,3,0,0,0,0,0,,,
stewada01,1993,TOR,AL,ALCS,P,2,2,40,2,0,0,0,0,,,
stewada01,1993,TOR,AL,WS,P,2,2,36,1,1,0,0,0,,,
stockke01,1993,PHI,NL,NLCS,SS,6,6,165,10,13,1,1,0,,,
stockke01,1993,PHI,NL,WS,SS,6,6,157,8,13,0,4,0,,,
stottto01,1993,TOR,AL,ALCS,P,1,1,18,2,0,0,0,0,,,
stottto01,1993,TOR,AL,WS,P,1,1,6,0,0,0,0,0,,,
tarasto01,1993,ATL,NL,NLCS,LF,1,0,4,0,0,0,0,0,,,
tarasto01,1993,ATL,NL,NLCS,RF,1,0,3,0,0,0,0,0,,,
thigpbo01,1993,PHI,NL,NLCS,P,2,0,5,0,0,0,0,0,,,
thigpbo01,1993,PHI,NL,WS,P,2,0,8,0,1,0,0,0,,,
thomafr04,1993,CHA,AL,ALCS,1B,4,4,105,24,3,0,3,0,,,
thompmi02,1993,PHI,NL,NLCS,LF,5,3,93,8,0,1,0,0,,,
thompmi02,1993,PHI,NL,WS,LF,6,4,110,10,0,1,0,0,,,
timlimi01,1993,TOR,AL,ALCS,P,1,0,7,1,1,0,0,0,,,
timlimi01,1993,TOR,AL,WS,P,2,0,7,0,0,0,0,0,,,
venturo01,1993,CHA,AL,ALCS,1B,1,0,3,3,0,0,0,0,,,
venturo01,1993,CHA,AL,ALCS,3B,6,6,156,6,6,1,0,0,,,
warddu01,1993,TOR,AL,ALCS,P,4,0,14,0,0,0,0,0,,,
warddu01,1993,TOR,AL,WS,P,4,0,14,0,0,0,0,0,,,
westda01,1993,PHI,NL,NLCS,P,3,0,8,0,1,0,0,0,,,
westda01,1993,PHI,NL,WS,P,3,0,3,0,0,0,0,0,,,
whitede03,1993,TOR,AL,ALCS,CF,6,6,162,15,0,0,0,0,,,
whitede03,1993,TOR,AL,WS,CF,6,6,159,16,0,0,0,0,,,
willimi02,1993,PHI,NL,NLCS,P,4,0,16,0,1,1,0,0,,,
willimi02,1993,PHI,NL,WS,P,3,0,8,0,1,0,0,0,,,
wohlema01,1993,ATL,NL,NLCS,P,4,0,16,0,0,0,0,0,,,
aguilri01,1995,BOS,AL,ALDS1,P,1,0,2,0,0,0,0,0,,,
alicelu01,1995,BOS,AL,ALDS1,2B,3,3,89,6,11,1,0,0,,,
alomasa02,1995,CLE,AL,ALCS,C,5,4,111,30,3,1,0,0,0,,
alomasa02,1995,CLE,AL,ALDS1,C,3,3,81,22,1,0,0,0,0,,
alomasa02,1995,CLE,AL,WS,C,5,4,114,28,0,0,0,0,1,,
amaroru02,1995,CLE,AL,WS,RF,1,0,6,0,0,0,0,0,,,
assenpa01,1995,CLE,AL,ALCS,P,3,0,4,0,0,0,0,0,,,
assenpa01,1995,CLE,AL,ALDS1,P,3,0,5,0,0,0,0,0,,,
assenpa01,1995,CLE,AL,WS,P,4,0,4,0,0,0,0,0,,,
astacpe01,1995,LAN,NL,NLDS2,P,3,0,10,0,2,0,0,0,,,
averyst01,1995,ATL,NL,NLCS,P,2,1,18,0,2,0,0,0,,,
averyst01,1995,ATL,NL,NLDS1,P,1,0,2,0,0,0,0,0,,,
averyst01,1995,ATL,NL,WS,P,1,1,18,0,0,0,0,0,,,
ayalabo01,1995,SEA,AL,ALCS,P,2,0,11,0,0,0,0,0,,,
ayalabo01,1995,SEA,AL,ALDS2,P,2,0,2,0,0,0,0,0,,,
baergca01,1995,CLE,AL,ALCS,2B,6,6,165,12,22,0,2,0,,,
baergca01,1995,CLE,AL,ALDS1,2B,3,3,93,8,5,1,1,0,,,
baergca01,1995,CLE,AL,WS,2B,6,6,159,15,24,1,7,0,,,
batesja01,1995,COL,NL,NLDS1,2B,1,0,12,1,2,0,0,0,,,
batesja01,1995,COL,NL,NLDS1,3B,1,0,6,0,1,0,0,0,,,
belchti01,1995,SEA,AL,ALCS,P,1,1,17,1,0,0,0,0,,,
belchti01,1995,SEA,AL,ALDS2,P,2,0,13,0,1,0,0,0,,,
belinst01,1995,BOS,AL,ALDS1,P,1,0,1,0,0,0,0,0,,,
belleal01,1995,CLE,AL,ALCS,LF,5,5,129,4,0,2,0,0,,,
belleal01,1995,CLE,AL,ALDS1,LF,3,3,93,8,0,1,0,0,,,
belleal01,1995,CLE,AL,WS,LF,6,6,159,9,0,1,0,0,,,
bellira01,1995,ATL,NL,NLCS,SS,4,3,81,6,7,1,3,0,,,
bellira01,1995,ATL,NL,NLDS1,SS,4,1,48,2,5,0,1,0,,,
bellira01,1995,ATL,NL,WS,SS,6,6,138,3,11,2,0,0,,,
benesan01,1995,SEA,AL,ALCS,P,1,1,7,0,0,0,0,0,,,
benesan01,1995,SEA,AL,ALDS2,P,2,2,35,1,0,0,0,0,,,
bicheda01,1995,COL,NL,NLDS1,LF,4,4,108,9,0,0,0,0,,,
blausje01,1995,ATL,NL,NLCS,SS,1,1,30,4,6,0,3,0,,,
blausje01,1995,ATL,NL,NLDS1,SS,3,3,54,5,11,1,3,0,,,
blowemi01,1995,SEA,AL,ALCS,3B,6,5,135,5,9,0,0,0,,,
blowemi01,1995,SEA,AL,ALDS2,1B,1,0,9,0,1,0,0,0,,,
blowemi01,1995,SEA,AL,ALDS2,3B,5,5,129,2,5,0,0,0,,,
boggswa01,1995,NYA,AL,ALDS2,3B,4,4,114,4,8,0,2,0,,,
boonebr01,1995,CIN,NL,NLCS,2B,4,4,111,9,13,0,3,0,,,
boonebr01,1995,CIN,NL,NLDS2,2B,3,3,72,7,5,0,0,0,,,
borbope02,1995,ATL,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
borbope02,1995,ATL,NL,WS,P,1,0,3,0,0,0,0,0,,,
bosioch01,1995,SEA,AL,ALCS,P,1,1,16,0,2,0,0,0,,,
bosioch01,1995,SEA,AL,ALDS2,P,2,2,23,1,0,0,0,0,,,
bransje01,1995,CIN,NL,NLCS,3B,4,2,60,1,3,0,1,0,,,
bransje01,1995,CIN,NL,NLDS2,3B,3,3,69,1,8,0,0,0,,,
brantje01,1995,CIN,NL,NLCS,P,2,0,8,2,0,0,0,0,,,
brantje01,1995,CIN,NL,NLDS2,P,3,0,9,0,0,0,0,0,,,
buhneja01,1995,SEA,AL,ALCS,RF,6,6,162,15,0,1,0,0,,,
buhneja01,1995,SEA,AL,ALDS2,RF,5,5,154,11,2,0,0,0,,,
burbada01,1995,CIN,NL,NLCS,P,2,0,11,0,0,0,0,0,,,
burbada01,1995,CIN,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
burksel01,1995,COL,NL,NLDS1,CF,2,2,46,4,0,1,0,0,,,
butlebr01,1995,LAN,NL,NLDS2,CF,3,3,78,7,0,0,0,0,,,
cansejo01,1995,BOS,AL,ALDS1,RF,1,1,27,4,0,0,0,0,,,
carrahe01,1995,CIN,NL,NLCS,P,1,0,4,0,0,0,0,0,,,
castivi02,1995,COL,NL,NLDS1,3B,4,4,102,3,13,1,1,0,,,
charlno01,1995,SEA,AL,ALCS,P,3,0,18,0,0,0,0,0,,,
charlno01,1995,SEA,AL,ALDS2,P,4,0,22,0,0,0,0,0,,,
clemero02,1995,BOS,AL,ALDS1,P,1,1,21,0,0,0,0,0,,,
clontbr01,1995,ATL,NL,NLCS,P,1,0,1,0,0,0,0,0,,,
clontbr01,1995,ATL,NL,NLDS1,P,1,0,4,0,1,0,0,0,,,
clontbr01,1995,ATL,NL,WS,P,2,0,10,0,0,0,0,0,,,
colemvi01,1995,SEA,AL,ALCS,LF,5,5,129,12,0,0,0,0,,,
colemvi01,1995,SEA,AL,ALDS2,LF,5,5,135,14,0,0,0,0,,,
coneda01,1995,NYA,AL,ALDS2,P,2,2,47,1,0,0,0,0,,,
corajo01,1995,SEA,AL,ALCS,2B,6,6,159,16,13,1,4,0,,,
corajo01,1995,SEA,AL,ALDS2,2B,5,5,147,10,12,1,2,0,,,
cormirh01,1995,BOS,AL,ALDS1,P,2,0,2,0,0,0,0,0,,,
cummijo01,1995,LAN,NL,NLDS2,P,2,0,4,0,0,0,0,0,,,
davisru01,1995,NYA,AL,ALDS2,3B,2,1,33,0,1,0,0,0,,,
deshide01,1995,LAN,NL,NLDS2,2B,3,3,78,7,7,0,2,0,,,
devermi01,1995,ATL,NL,NLCS,LF,2,2,54,2,0,0,0,0,,,
devermi01,1995,ATL,NL,NLCS,RF,2,1,36,0,0,0,0,0,,,
devermi01,1995,ATL,NL,NLDS1,LF,3,0,24,2,0,0,0,0,,,
devermi01,1995,ATL,NL,WS,LF,4,0,29,0,0,1,0,0,,,
devermi01,1995,ATL,NL,WS,RF,1,0,4,0,0,0,0,0,,,
diazal01,1995,SEA,AL,ALCS,LF,3,1,33,1,0,0,0,0,,,
diazal01,1995,SEA,AL,ALDS2,LF,1,0,19,1,1,0,0,0,,,
duncama01,1995,CIN,NL,NLCS,1B,1,1,18,9,0,0,1,0,,,
duncama01,1995,CIN,NL,NLDS2,2B,1,0,9,0,1,0,0,0,,,
embreal01,1995,CLE,AL,ALCS,P,1,0,1,0,0,0,0,0,,,
embreal01,1995,CLE,AL,WS,P,4,0,10,0,1,0,0,0,,,
espinal01,1995,CLE,AL,ALCS,3B,4,2,60,0,3,1,0,0,,,
espinal01,1995,CLE,AL,ALDS1,3B,1,0,6,0,0,0,0,0,,,
espinal01,1995,CLE,AL,WS,3B,1,1,21,1,1,0,0,0,,,
fermife01,1995,SEA,AL,ALCS,2B,1,0,3,0,0,0,0,0,,,
fermife01,1995,SEA,AL,ALCS,SS,1,0,6,0,0,0,0,0,,,
fermife01,1995,SEA,AL,ALDS2,2B,1,0,7,2,2,0,1,0,,,
fermife01,1995,SEA,AL,ALDS2,SS,2,0,9,1,1,0,0,0,,,
fernato01,1995,NYA,AL,ALDS2,SS,5,5,150,9,15,0,2,0,,,
fonvich01,1995,LAN,NL,NLDS2,SS,3,3,78,1,7,1,2,0,,,
galaran01,1995,COL,NL,NLDS1,1B,4,4,108,41,2,0,4,0,,,
gantro01,1995,CIN,NL,NLCS,LF,4,4,102,9,0,0,0,0,,,
gantro01,1995,CIN,NL,NLDS2,LF,3,3,66,8,1,0,0,0,,,
girarjo01,1995,COL,NL,NLDS1,C,4,4,102,25,3,1,2,0,0,,
glavito02,1995,ATL,NL,NLCS,P,1,1,21,0,1,0,1,0,,,
glavito02,1995,ATL,NL,NLDS1,P,1,1,21,1,1,0,0,0,,,
glavito02,1995,ATL,NL,WS,P,2,2,42,1,3,0,0,0,,,
greenmi01,1995,BOS,AL,ALDS1,LF,3,3,89,8,0,0,0,0,,,
griffke02,1995,SEA,AL,ALCS,CF,6,6,162,13,0,1,0,0,,,
griffke02,1995,SEA,AL,ALDS2,CF,5,5,154,15,0,0,0,0,,,
grissma02,1995,ATL,NL,NLCS,CF,4,4,117,8,0,1,0,0,,,
grissma02,1995,ATL,NL,NLDS1,CF,4,4,111,9,0,0,0,0,,,
grissma02,1995,ATL,NL,WS,CF,6,6,162,13,0,0,0,0,,,
guthrma01,1995,LAN,NL,NLDS2,P,3,0,4,0,0,0,0,0,,,
hansoer01,1995,BOS,AL,ALDS1,P,1,1,24,1,3,0,0,0,,,
haselbi01,1995,BOS,AL,ALDS1,C,1,0,14,6,0,0,0,0,0,,
hernaxa01,1995,CIN,NL,NLCS,P,1,0,2,0,0,0,0,0,,,
hershor01,1995,CLE,AL,ALCS,P,2,2,42,0,4,0,0,0,,,
hershor01,1995,CLE,AL,ALDS1,P,1,1,22,0,0,0,0,0,,,
hershor01,1995,CLE,AL,WS,P,2,2,42,1,7,1,1,0,,,
hillke01,1995,CLE,AL,ALCS,P,1,1,21,1,1,0,0,0,,,
hillke01,1995,CLE,AL,ALDS1,P,1,0,4,0,2,0,0,0,,,
hillke01,1995,CLE,AL,WS,P,2,1,19,1,2,0,0,0,,,
hitchst01,1995,NYA,AL,ALDS2,P,2,0,5,0,1,0,0,0,,,
hollato01,1995,LAN,NL,NLDS2,RF,2,0,9,0,0,0,0,0,,,
holmeda01,1995,COL,NL,NLDS1,P,3,0,5,0,0,0,0,0,,,
hoseydw01,1995,BOS,AL,ALDS1,CF,2,2,48,4,0,0,0,0,,,
hoseydw01,1995,BOS,AL,ALDS1,RF,1,1,38,3,0,0,0,0,,,
howarth01,1995,CIN,NL,NLCS,CF,3,2,48,2,0,0,0,0,,,
howarth01,1995,CIN,NL,NLDS2,CF,3,3,51,5,0,0,0,0,,,
howest01,1995,NYA,AL,ALDS2,P,2,0,3,0,0,0,0,0,,,
hudsojo02,1995,BOS,AL,ALDS1,P,1,0,3,0,0,0,0,0,,,
jacksmi02,1995,CIN,NL,NLCS,P,3,0,7,0,1,0,0,0,,,
jacksmi02,1995,CIN,NL,NLDS2,P,3,0,11,1,1,0,0,0,,,
jamesdi01,1995,NYA,AL,ALDS2,LF,4,4,72,6,0,0,0,0,,,
johnsra05,1995,SEA,AL,ALCS,P,2,2,46,1,1,0,0,0,,,
johnsra05,1995,SEA,AL,ALDS2,P,2,1,30,0,0,0,0,0,,,
jonesch06,1995,ATL,NL,NLCS,3B,4,4,117,4,13,0,2,0,,,
jonesch06,1995,ATL,NL,NLDS1,3B,4,4,111,3,4,0,0,0,,,
jonesch06,1995,ATL,NL,WS,3B,6,6,162,6,12,1,1,0,,,
justida01,1995,ATL,NL,NLCS,RF,3,3,81,4,0,0,0,0,,,
justida01,1995,ATL,NL,NLDS1,RF,4,4,111,6,0,1,0,0,,,
justida01,1995,ATL,NL,WS,RF,6,6,158,16,0,0,0,0,,,
kamiesc01,1995,NYA,AL,ALDS2,P,1,1,15,0,0,0,0,0,,,
karroer01,1995,LAN,NL,NLDS2,1B,3,3,78,15,0,0,2,0,,,
kellypa03,1995,NYA,AL,ALDS2,2B,4,1,39,2,4,0,2,0,,,
